HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,Deck,CabinNum,Side,CabinSize,Surname,TotalSpend,NecessitiesSpend,EntertainmentSpend,AllGroupCryo,NoGroupCryo,IsAlone,IsChild
Europa,0.0,55 Cancri e,30.0,0.0,0.0,3564.0,926.0,1.0,1920.0,0,1,C,43.0,P,1,Shoeweely,6411.0,3564.0,2847.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,236.0,P,1,Terry,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,0.0,58.0,12.0,68.0,653.0,0,1,E,69.0,P,1,Hughriend,791.0,58.0,733.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,40.0,0.0,2357.0,0.0,9.0,0.0,0.0,0,1,F,221.0,S,1,Sin,2366.0,2357.0,9.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,279.0,0.0,512.0,0,1,E,83.0,S,1,Mcneiley,791.0,0.0,791.0,0,1,1,0
Earth,0.0,PSO J318.5-22,24.0,0.0,96.0,592.0,12.0,0.0,0.0,1,1,G,182.0,S,1,Gallandez,700.0,688.0,12.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,176.0,P,1,Lessonerry,0.0,0.0,0.0,1,0,1,0
Mars,1.0,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,223.0,S,1,Brin,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,44.0,P,1,Wasterivel,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,600.0,0.0,0.0,0,1,F,224.0,S,1,Summington,600.0,0.0,600.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,49.0,S,1,Dischod,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,957.0,4.0,0.0,0,1,F,225.0,S,1,Irwines,961.0,0.0,961.0,0,1,1,0
Mars,1.0,55 Cancri e,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,237.0,P,2,Pota,0.0,0.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,24.0,0.0,2997.0,0.0,3.0,0.0,7.0,1,3,E,70.0,P,1,Pota,3007.0,2997.0,10.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,23.0,0.0,60.0,1356.0,0.0,0.0,0.0,1,3,F,237.0,P,2,Pota,1416.0,1416.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,679.0,0.0,0,1,E,71.0,P,1,Nutty,679.0,0.0,679.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,G,183.0,S,4,Browlerson,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,G,183.0,S,4,Browlerson,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,G,183.0,S,4,Browlerson,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,48.0,0.0,0.0,33.0,654.0,0.0,113.0,1,5,F,227.0,S,1,Browlerson,800.0,33.0,767.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,G,183.0,S,4,Browlerson,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,575.0,180.0,4.0,44.0,0,3,F,228.0,S,1,Matts,803.0,575.0,228.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,184.0,S,2,Matts,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,184.0,S,2,Matts,0.0,0.0,0.0,0,1,0,1
Europa,0.0,TRAPPIST-1e,58.0,0.0,204.0,4227.0,0.0,3026.0,61.0,0,1,C,46.0,P,1,Sorticbar,7518.0,4431.0,3087.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,52.0,0.0,0.0,243.0,464.0,71.0,8.0,1,1,E,72.0,P,1,Carpennels,786.0,243.0,543.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,1583.0,0,1,F,229.0,S,1,Santry,1583.0,0.0,1583.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,600.0,670.0,0.0,187.0,0.0,0,1,F,238.0,P,1,Moodman,1457.0,1270.0,187.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,50.0,S,2,Presstic,0.0,0.0,0.0,1,0,0,0
Europa,1.0,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,50.0,S,2,Presstic,0.0,0.0,0.0,1,0,0,0
Earth,0.0,55 Cancri e,28.0,0.0,2.0,558.0,0.0,0.0,0.0,1,1,F,239.0,P,1,Lancis,560.0,560.0,0.0,0,1,1,0
Europa,0.0,55 Cancri e,32.0,1.0,0.0,122.0,3700.0,337.0,1388.0,0,1,B,45.0,P,1,Folhal,5547.0,122.0,5425.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,28.0,0.0,42.0,1116.0,0.0,0.0,0.0,1,1,F,897.0,P,1,Tie,1158.0,1158.0,0.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,752.0,0.0,235.0,0,1,E,73.0,P,1,Hubbarnett,987.0,0.0,987.0,0,1,1,0
Europa,0.0,55 Cancri e,50.0,1.0,0.0,5473.0,0.0,703.0,6381.0,0,1,B,51.0,S,1,Unrent,12557.0,5473.0,7084.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,71.0,8.0,513.0,354.0,0.0,0,1,F,241.0,P,1,Powery,946.0,79.0,867.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,6.0,30.0,200.0,0,1,G,178.0,P,1,Blainson,236.0,0.0,236.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,G,179.0,P,2,Brooker,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,393.0,510.0,0.0,0.0,5.0,0,2,G,179.0,P,2,Brooker,908.0,903.0,5.0,0,0,0,0
Earth,1.0,PSO J318.5-22,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,G,186.0,S,6,Alvasquez,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,G,186.0,S,6,Alvasquez,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,G,186.0,S,6,Pollarkeeks,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,G,186.0,S,6,Pollarkeeks,0.0,0.0,0.0,0,0,0,1
Earth,0.0,55 Cancri e,13.0,0.0,1.0,212.0,843.0,78.0,10.0,1,7,F,232.0,S,1,Alvasquez,1144.0,213.0,931.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,G,186.0,S,6,Alvasquez,0.0,0.0,0.0,0,0,0,0
Earth,0.0,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,G,186.0,S,6,Pollarkeeks,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,40.0,0.0,0.0,1.0,195.0,560.0,0.0,0,1,G,180.0,P,1,Vales,756.0,1.0,755.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,800.0,0.0,4.0,1,1,F,242.0,P,1,Mckinsond,804.0,0.0,804.0,0,1,1,0
Earth,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,181.0,P,1,Fulloydez,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,187.0,S,1,Huntt,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,65.0,905.0,0.0,0.0,0.0,1,1,G,182.0,P,1,Pentss,970.0,970.0,0.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,2143.0,7.0,0,1,F,243.0,P,1,Gilleranks,2150.0,0.0,2150.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,23.0,0.0,0.0,592.0,0.0,345.0,810.0,0,1,E,76.0,P,1,Fanchy,1747.0,592.0,1155.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,G,188.0,S,1,Alfordonard,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,1608.0,1.0,0,2,E,87.0,S,1,Alfordonard,1609.0,0.0,1609.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,75.0,0.0,0.0,493.0,0.0,131.0,132.0,0,1,G,183.0,P,1,Hubert,756.0,493.0,263.0,0,1,1,0
Europa,1.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,48.0,S,1,Coweboded,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,2.0,1311.0,60.0,28.0,1.0,1,1,F,244.0,P,1,Morrodgers,1402.0,1313.0,89.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,E,89.0,S,2,Purle,0.0,0.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,59.0,0.0,142.0,0.0,907.0,0.0,0.0,1,2,E,89.0,S,2,Purle,1049.0,142.0,907.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,863.0,33.0,2.0,1,1,F,245.0,P,1,Floydendley,898.0,0.0,898.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,354.0,34.0,0.0,291.0,229.0,0,1,G,189.0,S,1,Gainebergan,908.0,388.0,520.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,E,77.0,P,1,Emead,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,C,49.0,S,2,Geraing,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,29.0,0.0,0.0,42.0,0.0,4651.0,661.0,0,2,C,49.0,S,2,Geraing,5354.0,42.0,5312.0,0,0,0,0
Earth,1.0,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,184.0,P,1,Burryerson,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,23.0,0.0,0.0,0.0,1250.0,0.0,0.0,1,1,F,236.0,S,1,Lambles,1250.0,0.0,1250.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,27.0,393.0,1061.0,27.0,0.0,1,1,F,237.0,S,1,Scottuez,1508.0,420.0,1088.0,0,1,1,0
Earth,0.0,55 Cancri e,21.0,0.0,614.0,43.0,0.0,1.0,0.0,0,1,F,246.0,P,1,Lancock,658.0,657.0,1.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,1026.0,3301.0,831.0,356.0,1,2,C,50.0,S,1,Pronfraked,5514.0,1026.0,4488.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,53.0,S,1,Unknown,0.0,0.0,0.0,0,0,0,0
Earth,0.0,PSO J318.5-22,30.0,0.0,585.0,13.0,122.0,40.0,105.0,1,1,E,78.0,P,1,Klindsey,865.0,598.0,267.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,40.0,0.0,889.0,185.0,0.0,0.0,28.0,1,1,F,238.0,S,1,Bookson,1102.0,1074.0,28.0,0,1,1,0
Europa,0.0,55 Cancri e,37.0,0.0,0.0,4677.0,0.0,115.0,223.0,1,1,C,48.0,P,1,Clugeadry,5015.0,4677.0,338.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,41.0,0.0,0.0,4224.0,0.0,1374.0,1281.0,0,2,A,9.0,P,2,Drivery,6879.0,4224.0,2655.0,0,1,0,0
Europa,0.0,TRAPPIST-1e,32.0,0.0,8168.0,69.0,11.0,371.0,0.0,0,2,A,9.0,P,2,Oderient,8619.0,8237.0,382.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,192.0,0.0,565.0,0.0,0,1,G,185.0,P,1,Schmondez,757.0,192.0,565.0,0,1,1,0
Earth,0.0,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,239.0,S,1,Ewiseston,0.0,0.0,0.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,17.0,0.0,61.0,567.0,0,1,F,240.0,S,1,Torrez,645.0,17.0,628.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,54.0,0.0,704.0,0.0,431.0,0.0,47.0,0,2,D,44.0,S,1,Breke,1182.0,704.0,478.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,4.0,0.0,896.0,229.0,0.0,0,2,F,241.0,S,1,Breke,1129.0,4.0,1125.0,0,1,0,0
Mars,1.0,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,242.0,S,2,Potte,0.0,0.0,0.0,1,0,0,0
Mars,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,242.0,S,2,Potte,0.0,0.0,0.0,1,0,0,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,1277.0,0.0,1.0,10.0,9.0,0,1,E,92.0,S,1,Erpie,1297.0,1277.0,20.0,0,1,1,0
Europa,0.0,55 Cancri e,30.0,0.0,0.0,3628.0,289.0,1737.0,4987.0,0,1,A,10.0,P,1,Cowsearney,10641.0,3628.0,7013.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,619.0,0.0,142.0,0,1,F,243.0,S,1,Mcguirez,761.0,0.0,761.0,0,1,1,0
Earth,1.0,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,186.0,P,1,Scotterkins,0.0,0.0,0.0,1,0,1,0
Europa,0.0,55 Cancri e,43.0,0.0,1365.0,3106.0,0.0,50.0,2313.0,0,1,C,49.0,P,1,Healted,6834.0,4471.0,2363.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,25.0,0.0,1084.0,1.0,66.0,0.0,5.0,0,1,F,244.0,S,1,Vloaf,1156.0,1085.0,71.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,51.0,0.0,0.0,1.0,0.0,51.0,945.0,0,1,E,79.0,P,1,Roberrenn,997.0,1.0,996.0,0,1,1,0
Earth,1.0,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,191.0,S,1,Jacostaffey,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,21.0,0.0,2066.0,0.0,15.0,0.0,1.0,0,1,E,80.0,P,1,Pane,2082.0,2066.0,16.0,0,1,1,0
Earth,1.0,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,189.0,P,1,Hubbarrison,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,759.0,0.0,0,1,F,246.0,S,1,Cruzaley,759.0,0.0,759.0,0,1,1,0
Earth,0.0,55 Cancri e,38.0,0.0,0.0,0.0,591.0,40.0,173.0,0,1,F,254.0,P,1,Willangsey,804.0,0.0,804.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,190.0,P,1,Howayery,0.0,0.0,0.0,1,0,1,0
Europa,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,50.0,P,1,Dynigic,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,44.0,0.0,0.0,178.0,482.0,0.0,0.0,1,1,F,257.0,P,1,Leton,660.0,178.0,482.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,193.0,S,1,Tranciams,0.0,0.0,0.0,1,0,1,0
Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,191.0,P,1,Handertiz,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,6.0,0.0,1.0,714.0,0.0,0,1,G,194.0,S,1,Burchanez,721.0,6.0,715.0,0,1,1,0
Mars,1.0,nan,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,247.0,S,1,Knité,0.0,0.0,0.0,1,0,1,0
Earth,0.0,55 Cancri e,36.0,0.0,286.0,415.0,16.0,0.0,0.0,0,1,F,258.0,P,1,Weaverays,717.0,701.0,16.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,248.0,S,1,Fache,0.0,0.0,0.0,1,0,1,1
Mars,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,259.0,P,3,Pimne,0.0,0.0,0.0,0,0,0,1
Mars,1.0,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,259.0,P,3,Unknown,0.0,0.0,0.0,0,0,0,1
Mars,0.0,TRAPPIST-1e,21.0,0.0,733.0,0.0,1084.0,1.0,43.0,0,3,F,259.0,P,3,Pimne,1861.0,733.0,1128.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,621.0,0.0,0.0,0.0,0.0,0,1,G,192.0,P,1,Flemaney,621.0,621.0,0.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,G,195.0,S,2,Fultz,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,789.0,0.0,2.0,0.0,19.0,0,2,G,195.0,S,2,Fultz,810.0,789.0,21.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,33.0,0.0,1758.0,59.0,4.0,0.0,0.0,0,1,F,260.0,P,1,Ponie,1821.0,1817.0,4.0,0,1,1,0
Europa,0.0,55 Cancri e,31.0,1.0,0.0,27723.0,3.0,202.0,3146.0,1,2,B,55.0,S,2,Conale,31074.0,27723.0,3351.0,0,1,0,0
Europa,0.0,TRAPPIST-1e,43.0,0.0,105.0,368.0,268.0,842.0,13.0,1,2,B,55.0,S,2,Conale,1596.0,473.0,1123.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,213.0,0.0,0.0,0.0,584.0,0,1,F,261.0,P,1,Bertsontry,797.0,213.0,584.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,A,14.0,S,3,Gulcepusy,0.0,0.0,0.0,0,0,0,0
Europa,1.0,PSO J318.5-22,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,A,14.0,S,3,Plegred,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,A,14.0,S,3,Gulcepusy,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,68.0,0.0,0.0,719.0,0.0,0,1,G,755.0,P,1,Vaught,787.0,68.0,719.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,675.0,5.0,0.0,1,1,F,250.0,S,1,Moodsey,680.0,0.0,680.0,0,1,1,0
Earth,0.0,55 Cancri e,27.0,0.0,1.0,299.0,1.0,380.0,13.0,0,1,F,251.0,S,1,Robins,694.0,300.0,394.0,0,1,1,0
Mars,0.0,55 Cancri e,22.0,0.0,218.0,50.0,4817.0,146.0,256.0,1,1,D,45.0,S,1,Erry,5487.0,268.0,5219.0,0,1,1,0
Earth,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,E,82.0,P,6,Quinnedy,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,E,82.0,P,6,Carrishley,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,E,82.0,P,6,Quinnedy,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,E,82.0,P,6,Powenoble,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,E,82.0,P,6,Powenoble,0.0,0.0,0.0,0,0,0,0
Earth,0.0,PSO J318.5-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,E,82.0,P,6,Powenoble,0.0,0.0,0.0,0,0,0,1
Europa,0.0,TRAPPIST-1e,44.0,0.0,0.0,3863.0,1.0,1010.0,514.0,1,2,B,56.0,S,2,Irintious,5388.0,3863.0,1525.0,0,1,0,0
Europa,0.0,55 Cancri e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,56.0,S,2,Irintious,0.0,0.0,0.0,0,1,0,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,193.0,P,1,Norrison,0.0,0.0,0.0,1,0,1,0
Europa,1.0,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,E,94.0,S,4,Plegred,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,30.0,0.0,278.0,3300.0,0.0,8145.0,2519.0,0,4,E,94.0,S,4,Plegred,14242.0,3578.0,10664.0,0,0,0,0
Europa,0.0,55 Cancri e,37.0,0.0,0.0,439.0,0.0,3198.0,6.0,0,4,E,94.0,S,4,Plegred,3643.0,439.0,3204.0,0,0,0,0
Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,E,94.0,S,4,Plegred,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,4.0,109.0,0.0,671.0,1,1,F,264.0,P,1,Gordond,784.0,4.0,780.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,57.0,0.0,0.0,987.0,1.0,4948.0,53.0,0,1,C,52.0,S,1,Coillery,5989.0,987.0,5002.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,265.0,P,2,Make,0.0,0.0,0.0,0,1,0,1
Mars,0.0,TRAPPIST-1e,17.0,0.0,948.0,47.0,292.0,0.0,0.0,0,3,F,265.0,P,2,Make,1287.0,995.0,292.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,26.0,0.0,1946.0,4.0,4.0,0.0,623.0,0,3,D,43.0,P,1,Make,2577.0,1950.0,627.0,0,1,0,0
Earth,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,194.0,P,1,Blandez,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,E,95.0,S,2,Quelfly,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,36.0,0.0,0.0,847.0,0.0,4664.0,89.0,0,2,E,95.0,S,2,Quelfly,5600.0,847.0,4753.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,25.0,0.0,2508.0,0.0,23.0,0.0,67.0,0,1,F,266.0,P,1,Tité,2598.0,2508.0,90.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,196.0,P,1,Masquez,0.0,0.0,0.0,1,0,1,0
Earth,1.0,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,267.0,P,1,Gamberson,0.0,0.0,0.0,1,0,1,0
Earth,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,199.0,S,3,Gilleyons,0.0,0.0,0.0,0,0,0,1
Earth,0.0,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,199.0,S,3,Gilleyons,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,199.0,S,3,Gilleyons,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,E,97.0,S,3,Barbes,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,70.0,160.0,340.0,0.0,336.0,0,3,E,97.0,S,3,Barbes,906.0,230.0,676.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,E,97.0,S,3,Barbes,0.0,0.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,30.0,0.0,1450.0,0.0,0.0,0.0,1147.0,0,2,F,257.0,S,2,Gelte,2597.0,1450.0,1147.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,19.0,0.0,1507.0,0.0,260.0,0.0,0.0,0,2,F,257.0,S,2,Gelte,1767.0,1507.0,260.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,198.0,P,1,Rigginsen,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,47.0,0.0,405.0,0.0,193.0,458.0,0.0,0,2,D,46.0,S,2,Mare,1056.0,405.0,651.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,28.0,0.0,120.0,8.0,1128.0,1.0,7.0,1,2,D,46.0,S,2,Datty,1264.0,128.0,1136.0,0,1,0,0
Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,200.0,S,1,Alshipson,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,28.0,0.0,561.0,203.0,0.0,0,1,E,98.0,S,1,Hurchez,792.0,28.0,764.0,0,1,1,0
Earth,0.0,PSO J318.5-22,32.0,0.0,0.0,486.0,0.0,229.0,26.0,0,1,F,269.0,P,1,Fryes,741.0,486.0,255.0,0,1,1,0
